generation,avg_survival,n1_weight_mag,n2_weight_mag
999,45,5.8530,8.4374
1000,46,5.8363,8.4393
1001,45,5.8276,8.4395
1002,44,5.8217,8.4389
1003,44,5.8169,8.4384
1004,44,5.7904,8.3796
1005,45,5.7724,8.3810
1006,45,5.7596,8.3817
1007,45,5.7504,8.3819
1008,45,5.7449,8.3808
1009,45,5.8258,8.3032
1010,45,5.8156,8.3027
1011,45,5.8086,8.3018
1012,45,5.8029,8.3012
1013,45,5.7979,8.3007
1014,43,5.8509,8.2635
1015,43,5.8273,8.2616
1016,43,5.8132,8.2602
1017,43,5.8018,8.2593
1018,43,5.7920,8.2583
1019,44,5.6577,8.2048
1020,44,5.6535,8.2034
1021,44,5.6504,8.2021
1022,44,5.6477,8.2007
1023,44,5.6455,8.1992
1024,42,5.9459,8.2290
1025,43,5.9296,8.2212
1026,42,5.9186,8.2179
1027,42,5.9103,8.2159
1028,42,5.9039,8.2144
1029,44,5.7474,8.1107
1030,44,5.7339,8.1075
1031,44,5.7229,8.1059
1032,44,5.7150,8.1053
1033,44,5.7085,8.1053
1034,45,5.7273,8.4314
1035,45,5.7224,8.4274
1036,45,5.7218,8.4242
1037,45,5.7220,8.4214
1038,44,5.7215,8.4190
1039,44,5.7596,8.2619
1040,44,5.7340,8.2624
1041,44,5.7138,8.2633
1042,44,5.7006,8.2626
1043,44,5.6945,8.2634
1044,44,5.8502,8.5192
1045,45,5.8442,8.5195
1046,44,5.8410,8.5197
1047,45,5.8389,8.5193
1048,44,5.8377,8.5185
1049,44,5.9050,8.1058
1050,44,5.9018,8.1012
1051,44,5.8993,8.0984
1052,44,5.8962,8.0966
1053,45,5.8903,8.0958
1054,45,5.7581,8.2673
1055,44,5.7646,8.2484
1056,45,5.7662,8.2450
1057,44,5.7653,8.2434
1058,45,5.7628,8.2427
1059,43,5.9638,8.2976
1060,44,5.9573,8.2963
1061,43,5.9403,8.2938
1062,43,5.9257,8.2931
1063,42,5.9228,8.2928
1064,44,5.7633,8.2703
1065,45,5.7398,8.2590
1066,44,5.7284,8.2551
1067,44,5.7236,8.2519
1068,43,5.7226,8.2488
1069,45,5.7622,8.2036
1070,44,5.7578,8.1989
1071,44,5.7543,8.1968
1072,44,5.7511,8.1953
1073,44,5.7482,8.1943
1074,45,5.7423,8.3013
1075,45,5.7480,8.2891
1076,44,5.7377,8.2727
1077,44,5.6718,8.2697
1078,45,5.6436,8.2667
1079,44,5.7844,8.2372
1080,44,5.7556,8.2339
1081,45,5.7315,8.2341
1082,44,5.7043,8.2344
1083,44,5.6650,8.2369
1084,45,5.7905,8.2833
1085,45,5.8077,8.2620
1086,45,5.7984,8.2604
1087,45,5.7920,8.2598
1088,45,5.7886,8.2591
1089,44,5.8335,8.2338
1090,44,5.8263,8.2189
1091,45,5.8278,8.2184
1092,44,5.8208,8.2189
1093,44,5.8162,8.2175
1094,44,5.7125,8.2445
1095,44,5.7183,8.2401
1096,44,5.7215,8.2385
1097,44,5.7196,8.2377
1098,45,5.7159,8.2371
1099,46,5.6958,8.2744
1100,44,5.6699,8.2732
1101,45,5.6564,8.2716
1102,46,5.6463,8.2700
1103,45,5.6399,8.2686
1104,44,5.8115,8.1506
1105,44,5.8335,8.1373
1106,44,5.8593,8.1251
1107,43,5.8635,8.1207
1108,44,5.8616,8.1183
1109,44,5.6063,8.2446
1110,44,5.6079,8.2437
1111,43,5.6056,8.2437
1112,43,5.6019,8.2433
1113,44,5.5986,8.2430
1114,45,5.8010,8.4998
1115,45,5.7871,8.4972
1116,44,5.7805,8.4955
1117,44,5.7757,8.4940
1118,45,5.7719,8.4926
1119,42,5.8312,8.2715
1120,43,5.8099,8.2652
1121,43,5.7971,8.2610
1122,43,5.7832,8.2585
1123,43,5.7786,8.2572
1124,44,5.7394,8.2205
1125,44,5.7350,8.2147
1126,44,5.7318,8.2114
1127,45,5.7310,8.2082
1128,45,5.7324,8.2053
1129,43,5.6362,8.2986
1130,44,5.6227,8.2931
1131,44,5.6148,8.2897
1132,44,5.6090,8.2879
1133,44,5.6034,8.2870
1134,45,5.8411,8.0152
1135,44,5.8156,8.0152
1136,43,5.8048,8.0116
1137,43,5.8053,8.0082
1138,43,5.8066,8.0067
1139,44,5.6483,8.0868
1140,46,5.6466,8.0765
1141,45,5.6457,8.0693
1142,45,5.6451,8.0641
1143,44,5.6444,8.0600
1144,44,5.6944,8.0995
1145,44,5.6838,8.0977
1146,44,5.6755,8.0963
1147,44,5.6690,8.0948
1148,43,5.6626,8.0941
1149,45,5.7483,8.3708
1150,45,5.7711,8.3629
1151,44,5.7777,8.3613
1152,44,5.7792,8.3600
1153,43,5.7783,8.3587
1154,44,5.8110,8.1905
1155,44,5.8176,8.1789
1156,45,5.8179,8.1726
1157,44,5.8190,8.1680
1158,45,5.8209,8.1639
1159,44,5.7892,8.4700
1160,43,5.7850,8.4667
1161,44,5.7838,8.4652
1162,43,5.7812,8.4644
1163,44,5.7756,8.4630
1164,43,5.6834,8.2684
1165,44,5.6751,8.2698
1166,44,5.6759,8.2684
1167,45,5.6748,8.2675
1168,44,5.6724,8.2668
1169,44,5.7130,8.3517
1170,45,5.7097,8.3505
1171,44,5.7053,8.3497
1172,44,5.7014,8.3490
1173,44,5.6973,8.3483
1174,45,5.9207,8.3586
1175,45,5.9130,8.3488
1176,45,5.9092,8.3414
1177,44,5.9058,8.3349
1178,45,5.9037,8.3307
1179,44,5.6367,8.3352
1180,43,5.6320,8.3297
1181,44,5.6297,8.3267
1182,44,5.6268,8.3250
1183,44,5.6236,8.3237
1184,44,5.6373,8.3074
1185,44,5.6272,8.3030
1186,45,5.6216,8.2995
1187,44,5.6173,8.2968
1188,44,5.6138,8.2945
1189,43,5.8113,8.2470
1190,44,5.8173,8.2380
1191,43,5.8142,8.2359
1192,43,5.8112,8.2346
1193,43,5.8086,8.2336
1194,44,5.8029,8.1528
1195,45,5.7960,8.1502
1196,45,5.7940,8.1496
1197,45,5.7898,8.1491
1198,45,5.7848,8.1487
1199,45,5.6741,8.2980
1200,45,5.6632,8.2964
1201,45,5.6567,8.2947
1202,45,5.6515,8.2934
1203,45,5.6462,8.2918
1204,43,5.6762,8.3189
1205,43,5.6728,8.3087
1206,43,5.6706,8.3018
1207,44,5.6746,8.2969
1208,44,5.6768,8.2952
1209,45,5.9396,8.2943
1210,45,5.9361,8.2870
1211,45,5.9337,8.2826
1212,44,5.9308,8.2797
1213,45,5.9271,8.2775
1214,43,5.7611,8.3044
1215,42,5.7717,8.2965
1216,42,5.7762,8.2925
1217,42,5.7767,8.2900
1218,42,5.7761,8.2881
1219,43,5.6848,8.2322
1220,44,5.6742,8.2218
1221,44,5.6743,8.2181
1222,45,5.6724,8.2156
1223,44,5.6715,8.2132
1224,43,5.6297,8.2862
1225,44,5.6202,8.2837
1226,44,5.6153,8.2815
1227,44,5.6114,8.2797
1228,44,5.6088,8.2775
1229,45,5.6539,8.0942
1230,45,5.6631,8.0885
1231,44,5.6605,8.0731
1232,44,5.6617,8.0670
1233,45,5.6625,8.0637
1234,45,5.7143,8.2518
1235,45,5.7229,8.2499
1236,45,5.7288,8.2478
1237,45,5.7290,8.2469
1238,44,5.7221,8.2463
1239,45,5.7675,8.3210
1240,44,5.7588,8.3160
1241,44,5.7541,8.3104
1242,44,5.7483,8.3073
1243,44,5.7455,8.3040
1244,44,5.8395,8.1524
1245,45,5.8085,8.1532
1246,44,5.7987,8.1510
1247,44,5.8006,8.1480
1248,44,5.7993,8.1468
1249,45,5.7362,8.1063
1250,45,5.7201,8.0961
1251,44,5.7150,8.0885
1252,44,5.7140,8.0829
1253,45,5.7137,8.0793
1254,43,5.6472,8.1034
1255,43,5.6442,8.0960
1256,43,5.6373,8.0954
1257,43,5.6267,8.0969
1258,43,5.6171,8.0986
1259,44,5.7335,8.2137
1260,45,5.7280,8.2149
1261,45,5.7255,8.2173
1262,45,5.7244,8.2171
1263,44,5.7240,8.2138
1264,45,5.8092,8.3428
1265,44,5.7977,8.3411
1266,45,5.7853,8.3400
1267,43,5.7676,8.3392
1268,44,5.7542,8.3392
1269,44,5.9626,8.3508
1270,44,5.9550,8.3465
1271,44,5.9559,8.3462
1272,44,5.9423,8.3501
1273,44,5.8968,8.3543
1274,44,5.7836,8.4294
1275,44,5.7936,8.4176
1276,44,5.8037,8.4083
1277,44,5.8047,8.4034
1278,44,5.8077,8.3982
1279,44,5.6169,8.2415
1280,44,5.6041,8.2421
1281,44,5.5997,8.2419
1282,43,5.5977,8.2415
1283,43,5.5965,8.2412
1284,46,5.6765,8.3843
1285,45,5.6700,8.3808
1286,45,5.6637,8.3789
1287,44,5.6590,8.3776
1288,45,5.6549,8.3767
1289,45,5.7623,8.3156
1290,45,5.7579,8.3018
1291,45,5.7511,8.2926
1292,45,5.7042,8.2840
1293,45,5.6724,8.2745
1294,44,5.9373,8.4134
1295,44,5.9237,8.4093
1296,44,5.9212,8.4078
1297,44,5.9118,8.4080
1298,43,5.9008,8.4087
1299,45,5.8137,8.3532
1300,43,5.7786,8.3479
1301,44,5.7638,8.3440
1302,44,5.7535,8.3383
1303,44,5.7541,8.3325
1304,45,5.9071,8.2695
1305,45,5.9025,8.2568
1306,45,5.8965,8.2518
1307,45,5.8833,8.2501
1308,45,5.8679,8.2495
1309,44,5.7607,8.3505
1310,44,5.7417,8.3476
1311,44,5.7282,8.3450
1312,44,5.7165,8.3429
1313,44,5.7072,8.3414
1314,43,5.7582,8.4391
1315,45,5.7466,8.4323
1316,44,5.7543,8.4258
1317,44,5.7521,8.4235
1318,44,5.7484,8.4221
1319,44,5.8001,8.1928
1320,44,5.7937,8.1884
1321,44,5.7924,8.1852
1322,44,5.7890,8.1834
1323,44,5.7858,8.1826
1324,43,5.7440,8.1441
1325,44,5.7332,8.1438
1326,44,5.7246,8.1439
1327,44,5.7170,8.1442
1328,45,5.7104,8.1446
1329,43,5.7166,8.3395
1330,43,5.7206,8.3341
1331,43,5.7179,8.3310
1332,43,5.7140,8.3290
1333,43,5.7087,8.3278
1334,45,5.8263,8.2797
1335,46,5.8154,8.2794
1336,45,5.8091,8.2784
1337,44,5.8045,8.2762
1338,45,5.8017,8.2747
1339,42,5.6473,8.1100
1340,43,5.6558,8.1032
1341,43,5.6496,8.1003
1342,44,5.6433,8.0968
1343,43,5.6232,8.0954
1344,44,5.8425,8.3230
1345,44,5.8374,8.3186
1346,43,5.8323,8.3156
1347,43,5.8277,8.3129
1348,44,5.8233,8.3109
1349,44,5.8257,8.2996
1350,44,5.8152,8.2973
1351,44,5.8056,8.2961
1352,44,5.7994,8.2948
1353,44,5.7948,8.2932
1354,45,5.8379,8.0852
1355,44,5.8265,8.0857
1356,45,5.8197,8.0861
1357,44,5.8147,8.0864
1358,44,5.8105,8.0867
1359,44,5.5789,8.3008
1360,44,5.5633,8.2940
1361,44,5.5582,8.2822
1362,45,5.5556,8.2741
1363,44,5.5461,8.2716
1364,46,5.8508,8.1985
1365,45,5.8413,8.1914
1366,45,5.8274,8.1855
1367,45,5.8248,8.1824
1368,45,5.8131,8.1761
1369,45,5.6231,8.3227
1370,45,5.6308,8.3212
1371,45,5.6350,8.3197
1372,44,5.6373,8.3186
1373,45,5.6379,8.3178
1374,45,5.7936,8.2470
1375,45,5.7900,8.2402
1376,45,5.7860,8.2368
1377,45,5.7808,8.2350
1378,45,5.7759,8.2336
1379,44,5.6658,8.1604
1380,45,5.6660,8.1479
1381,43,5.6663,8.1387
1382,44,5.6650,8.1326
1383,44,5.6639,8.1281
1384,45,5.7578,8.2338
1385,45,5.7513,8.2285
1386,44,5.7511,8.2201
1387,43,5.7471,8.2168
1388,44,5.7413,8.2154
1389,44,5.6896,8.2299
1390,44,5.6773,8.2251
1391,44,5.6751,8.2213
1392,43,5.6730,8.2185
1393,44,5.6711,8.2164
1394,46,5.8694,8.3410
1395,45,5.8456,8.3402
1396,45,5.8305,8.3392
1397,45,5.8186,8.3384
1398,44,5.8116,8.3375
1399,44,5.8096,8.3361
1400,44,5.8353,8.3473
1401,45,5.8125,8.3470
1402,44,5.7979,8.3470
1403,44,5.7886,8.3468
1404,44,5.7804,8.3465
1405,45,5.9496,8.4348
1406,45,5.9404,8.4343
1407,45,5.9348,8.4343
1408,45,5.9348,8.4325
1409,44,5.9359,8.4315
1410,44,6.0226,8.3970
1411,45,6.0055,8.3876
1412,44,5.9913,8.3857
1413,45,5.9795,8.3841
1414,45,5.9697,8.3827
1415,45,6.0600,8.5130
1416,45,6.0394,8.5163
1417,45,6.0268,8.5191
1418,44,6.0169,8.5211
1419,45,6.0096,8.5223
1420,45,5.8049,8.2556
1421,44,5.7787,8.2556
1422,44,5.7627,8.2550
1423,43,5.7555,8.2537
1424,43,5.7500,8.2526
1425,43,5.9052,8.5280
1426,43,5.9114,8.5257
1427,42,5.9080,8.5242
1428,42,5.9047,8.5233
1429,43,5.9017,8.5227
1430,44,5.7787,8.3824
1431,44,5.7628,8.3819
1432,45,5.7505,8.3789
1433,44,5.7419,8.3754
1434,44,5.7373,8.3722
1435,44,5.8438,8.4953
1436,44,5.8166,8.4900
1437,44,5.7963,8.4879
1438,44,5.7812,8.4864
1439,44,5.7691,8.4854
1440,45,6.0873,8.3719
1441,44,6.0745,8.3674
1442,43,6.0638,8.3646
1443,42,6.0533,8.3616
1444,42,6.0466,8.3585
1445,44,5.6928,8.4054
1446,44,5.6739,8.3938
1447,45,5.6690,8.3895
1448,45,5.6681,8.3870
1449,45,5.6680,8.3854
1450,45,5.9973,8.3737
1451,44,5.9688,8.3733
1452,45,5.9461,8.3724
1453,45,5.9309,8.3709
1454,45,5.9252,8.3688
1455,44,5.8778,8.5764
1456,44,5.8584,8.5736
1457,43,5.8452,8.5721
1458,44,5.8339,8.5712
1459,43,5.8230,8.5703
1460,45,5.7972,8.4403
1461,45,5.7751,8.4354
1462,44,5.7634,8.4313
1463,45,5.7559,8.4280
1464,45,5.7507,8.4250
1465,41,5.9343,8.6877
1466,41,5.9272,8.6853
1467,41,5.9244,8.6851
1468,41,5.9220,8.6863
1469,41,5.9160,8.6884
1470,45,5.9583,8.4340
1471,45,5.9385,8.4307
1472,45,5.9220,8.4301
1473,45,5.9087,8.4300
1474,45,5.8977,8.4297
1475,45,6.0494,8.4502
1476,44,6.0326,8.4471
1477,44,6.0218,8.4454
1478,44,6.0134,8.4438
1479,43,6.0051,8.4423
1480,45,5.9319,8.3546
1481,45,5.9168,8.3547
1482,45,5.9110,8.3535
1483,46,5.9119,8.3515
1484,45,5.9142,8.3499
1485,44,5.9798,8.2973
1486,44,5.9557,8.2905
1487,45,5.9479,8.2876
1488,44,5.9459,8.2855
1489,44,5.9467,8.2836
1490,44,5.7291,8.3793
1491,44,5.7180,8.3768
1492,44,5.7098,8.3750
1493,44,5.7030,8.3734
1494,44,5.6978,8.3719
1495,45,5.7574,8.3802
1496,44,5.7258,8.3825
1497,42,5.7054,8.3766
1498,44,5.7011,8.3748
1499,44,5.6954,8.3741
1500,43,5.9513,8.4688
1501,43,5.9370,8.4669
1502,43,5.9258,8.4651
1503,43,5.9167,8.4633
1504,44,5.9074,8.4625
1505,42,5.8534,8.3583
1506,42,5.8316,8.3508
1507,42,5.8180,8.3464
1508,42,5.8082,8.3434
1509,42,5.8009,8.3412
1510,44,6.0512,8.2231
1511,43,6.0557,8.2216
1512,43,6.0525,8.2205
1513,44,6.0475,8.2192
1514,43,6.0418,8.2182
1515,44,5.8956,8.3563
1516,44,5.8829,8.3530
1517,44,5.8696,8.3519
1518,45,5.8583,8.3511
1519,44,5.8497,8.3507
1520,43,5.7886,8.4400
1521,43,5.7891,8.4275
1522,43,5.7894,8.4268
1523,44,5.7863,8.4259
1524,44,5.7814,8.4251
1525,45,5.8993,8.4277
1526,45,5.8868,8.4220
1527,44,5.8645,8.4174
1528,44,5.8523,8.4133
1529,45,5.8487,8.4106
1530,46,5.8505,8.6431
1531,45,5.8444,8.6373
1532,45,5.8409,8.6322
1533,45,5.8378,8.6276
1534,45,5.8364,8.6228
1535,40,5.9234,8.4135
1536,41,5.9167,8.4118
1537,42,5.9117,8.4099
1538,42,5.9058,8.4081
1539,42,5.8987,8.4071
1540,44,5.8365,8.3357
1541,44,5.8438,8.3296
1542,44,5.8457,8.3253
1543,43,5.8465,8.3226
1544,44,5.8486,8.3222
1545,45,5.9002,8.4266
1546,45,5.9075,8.4225
1547,45,5.9009,8.4209
1548,45,5.8914,8.4203
1549,45,5.8826,8.4198
1550,45,6.0637,8.2872
1551,44,6.1013,8.2706
1552,44,6.1287,8.2542
1553,45,6.1256,8.2474
1554,44,6.1228,8.2463
1555,42,5.8601,8.3702
1556,43,5.8521,8.3687
1557,42,5.8416,8.3680
1558,43,5.8321,8.3677
1559,43,5.8238,8.3673
1560,44,5.9316,8.5867
1561,43,5.9265,8.5818
1562,44,5.9180,8.5806
1563,44,5.9075,8.5821
1564,44,5.8985,8.5850
1565,45,5.8122,8.4141
1566,44,5.7895,8.4121
1567,44,5.7790,8.4135
1568,45,5.7729,8.4118
1569,45,5.7655,8.4107
1570,45,5.9629,8.4691
1571,45,5.9840,8.4645
1572,45,5.9928,8.4630
1573,45,5.9940,8.4624
1574,44,5.9945,8.4615
1575,45,6.0522,8.2860
1576,45,6.0579,8.2829
1577,45,6.0601,8.2812
1578,44,6.0496,8.2814
1579,44,6.0245,8.2824
1580,45,5.9154,8.5607
1581,44,5.9063,8.5587
1582,45,5.9016,8.5576
1583,44,5.8982,8.5567
1584,45,5.8953,8.5559
1585,41,5.9345,8.2580
1586,42,5.9217,8.2562
1587,42,5.9160,8.2543
1588,43,5.9159,8.2518
1589,44,5.9178,8.2498
1590,43,5.9636,8.4216
1591,43,5.9728,8.4078
1592,44,5.9832,8.3998
1593,44,5.9858,8.3959
1594,44,5.9880,8.3947
1595,44,5.8654,8.2933
1596,44,5.8620,8.2867
1597,43,5.8604,8.2827
1598,44,5.8589,8.2798
1599,43,5.8590,8.2632
1600,42,5.8664,8.4650
1601,42,5.8607,8.4424
1602,41,5.8282,8.4238
1603,41,5.8368,8.4198
1604,42,5.8401,8.4178
1605,45,5.9646,8.4453
1606,44,5.9588,8.4438
1607,44,5.9534,8.4433
1608,44,5.9483,8.4420
1609,45,5.9419,8.4417
1610,45,5.9543,8.4183
1611,45,5.9525,8.4145
1612,44,5.9546,8.4103
1613,44,5.9579,8.4072
1614,44,5.9598,8.4052
1615,43,5.8511,8.4047
1616,41,5.8362,8.3928
1617,42,5.8598,8.3730
1618,41,5.8562,8.3716
1619,42,5.8535,8.3704
1620,43,5.9026,8.4207
1621,43,5.8999,8.4214
1622,44,5.8991,8.4202
1623,44,5.8971,8.4190
1624,44,5.8944,8.4180
1625,44,5.8046,8.4520
1626,44,5.8002,8.4460
1627,44,5.7975,8.4415
1628,44,5.7909,8.4405
1629,44,5.7837,8.4400
1630,45,5.8070,8.2574
1631,45,5.8119,8.2543
1632,45,5.8077,8.2533
1633,44,5.7970,8.2528
1634,43,5.7925,8.2521
1635,45,5.9221,8.3895
1636,45,5.9066,8.3888
1637,45,5.8994,8.3882
1638,47,5.8911,8.3879
1639,45,5.8891,8.3870
1640,44,5.8955,8.3851
1641,45,5.9054,8.3819
1642,44,5.8877,8.3763
1643,44,5.8943,8.3787
1644,45,5.9085,8.3678
1645,44,5.8990,8.3678
1646,45,5.8919,8.3692
1647,45,5.8860,8.3682
1648,44,5.8818,8.3668
1649,41,6.0550,8.5593
1650,41,6.0369,8.5526
1651,42,6.0255,8.5494
1652,41,6.0094,8.5496
1653,42,6.0005,8.5439
1654,45,5.8449,8.7066
1655,44,5.8350,8.7047
1656,44,5.8300,8.7028
1657,44,5.8290,8.7000
1658,45,5.8315,8.6950
1659,44,5.9176,8.6121
1660,44,5.9193,8.6114
1661,44,5.9253,8.6104
1662,44,5.9251,8.6098
1663,45,5.9235,8.6091
1664,43,5.8611,8.6438
1665,43,5.8654,8.6412
1666,43,5.8671,8.6396
1667,43,5.8661,8.6388
1668,43,5.8640,8.6385
1669,45,6.0673,8.3078
1670,44,6.0554,8.3064
1671,45,6.0448,8.3057
1672,45,6.0379,8.3042
1673,44,6.0325,8.3031
1674,43,5.7230,8.3845
1675,43,5.7108,8.3853
1676,43,5.7032,8.3857
1677,44,5.6969,8.3859
1678,43,5.6921,8.3859
1679,44,5.9298,8.3852
1680,44,5.9196,8.3863
1681,43,5.9139,8.3868
1682,43,5.9095,8.3873
1683,42,5.9056,8.3876
1684,44,5.6221,8.5346
1685,43,5.5899,8.5338
1686,44,5.5790,8.5346
1687,44,5.5738,8.5351
1688,44,5.5713,8.5353
1689,44,6.0020,8.5320
1690,44,6.0156,8.5296
1691,43,6.0222,8.5274
1692,45,6.0252,8.5259
1693,44,6.0255,8.5246
1694,42,6.0988,8.4866
1695,42,6.0804,8.4796
1696,42,6.0717,8.4750
1697,43,6.0642,8.4720
1698,44,6.0590,8.4699
1699,44,6.0458,8.3593
1700,45,6.0294,8.3581
1701,46,6.0202,8.3572
1702,44,6.0131,8.3571
1703,44,6.0073,8.3572
1704,44,5.9449,8.5516
1705,44,5.9382,8.5452
1706,45,5.9343,8.5413
1707,45,5.9320,8.5386
1708,45,5.9304,8.5368
1709,44,5.8716,8.3467
1710,44,5.8604,8.3463
1711,43,5.8534,8.3465
1712,44,5.8482,8.3469
1713,44,5.8438,8.3473
1714,44,5.8923,8.3082
1715,45,5.9025,8.3033
1716,45,5.8938,8.2959
1717,44,5.8861,8.2954
1718,44,5.8858,8.2962
1719,45,5.8707,8.5344
1720,45,5.8670,8.5301
1721,44,5.8642,8.5288
1722,45,5.8626,8.5279
1723,45,5.8612,8.5273
1724,44,6.0591,8.2868
1725,44,6.0473,8.2833
1726,45,6.0366,8.2811
1727,44,6.0232,8.2785
1728,45,6.0095,8.2773
1729,44,5.9830,8.5319
1730,44,5.9890,8.5284
1731,44,5.9945,8.5262
1732,45,5.9976,8.5248
1733,44,5.9991,8.5237
1734,45,6.0182,8.4753
1735,44,6.0107,8.4688
1736,44,6.0054,8.4641
1737,44,6.0016,8.4608
1738,44,5.9990,8.4583
1739,44,5.8650,8.5264
1740,44,5.8485,8.5245
1741,43,5.8346,8.5240
1742,44,5.8211,8.5239
1743,44,5.8085,8.5240
1744,45,5.9621,8.4532
1745,45,5.9531,8.4444
1746,44,5.9400,8.4420
1747,44,5.9333,8.4369
1748,43,5.9337,8.4295
1749,45,5.9936,8.2830
1750,44,5.9924,8.2730
1751,44,5.9945,8.2649
1752,45,5.9953,8.2592
1753,44,5.9941,8.2555
1754,43,5.8708,8.4886
1755,44,5.8504,8.4845
1756,44,5.8472,8.4823
1757,44,5.8449,8.4809
1758,44,5.8428,8.4799
1759,45,5.9854,8.5065
1760,45,5.9747,8.5047
1761,45,5.9685,8.5035
1762,45,5.9641,8.5026
1763,45,5.9600,8.5019
1764,44,5.9836,8.4824
1765,44,5.9613,8.4847
1766,44,5.9423,8.4863
1767,43,5.9079,8.4901
1768,41,5.8965,8.4897
1769,44,6.0425,8.4019
1770,44,6.0322,8.4023
1771,44,6.0284,8.4028
1772,45,6.0261,8.4031
1773,43,6.0231,8.4030
1774,44,5.9903,8.3612
1775,44,5.9795,8.3594
1776,44,5.9782,8.3557
1777,44,5.9717,8.3552
1778,44,5.9660,8.3549
1779,43,5.9022,8.4678
1780,43,5.8954,8.4680
1781,43,5.8876,8.4681
1782,44,5.8806,8.4681
1783,44,5.8741,8.4680
1784,45,5.8722,8.4592
1785,45,5.8851,8.4536
1786,44,5.8898,8.4508
1787,44,5.8909,8.4491
1788,45,5.8909,8.4475
1789,44,6.0322,8.3168
1790,43,6.0126,8.3137
1791,44,6.0006,8.3118
1792,43,5.9915,8.3103
1793,43,5.9841,8.3091
1794,44,6.0198,8.4966
1795,45,6.0422,8.4946
1796,43,6.0437,8.4943
1797,43,6.0443,8.4940
1798,44,6.0442,8.4933
1799,45,6.0824,8.3859
1800,45,6.0706,8.3902
1801,46,6.0659,8.3922
1802,44,6.0626,8.3930
1803,44,6.0609,8.3932
1804,45,5.7314,8.5477
1805,45,5.7296,8.5426
1806,45,5.7197,8.5401
1807,44,5.7192,8.5378
1808,44,5.7182,8.5365
1809,45,5.8765,8.5029
1810,44,5.8674,8.5035
1811,45,5.8605,8.5030
1812,44,5.8579,8.5019
1813,44,5.8569,8.5008
1814,44,5.9483,8.3840
1815,44,5.9446,8.3812
1816,44,5.9422,8.3790
1817,44,5.9400,8.3769
1818,44,5.9370,8.3752
1819,44,5.8019,8.6460
1820,45,5.7838,8.6451
1821,45,5.7690,8.6445
1822,44,5.7575,8.6440
1823,44,5.7484,8.6434
1824,44,5.9161,8.4718
1825,45,5.8895,8.4620
1826,45,5.8693,8.4579
1827,44,5.8566,8.4555
1828,45,5.8489,8.4541
1829,44,6.0367,8.4608
1830,44,6.0400,8.4473
1831,45,6.0370,8.4381
1832,44,6.0312,8.4340
1833,44,6.0266,8.4313
1834,45,5.9069,8.4723
1835,44,5.8824,8.4657
1836,45,5.8675,8.4608
1837,45,5.8578,8.4585
1838,45,5.8505,8.4574
1839,46,5.8315,8.3999
1840,46,5.8246,8.4023
1841,45,5.8262,8.4019
1842,46,5.8221,8.4032
1843,45,5.8209,8.4026
1844,43,5.9765,8.4639
1845,44,5.9663,8.4656
1846,44,5.9571,8.4658
1847,44,5.9473,8.4652
1848,44,5.9390,8.4636
1849,45,5.9808,8.3766
1850,45,5.9737,8.3741
1851,44,5.9737,8.3763
1852,43,5.9691,8.3773
1853,45,5.9679,8.3809
1854,45,5.9212,8.4040
1855,45,5.9127,8.4033
1856,45,5.9146,8.4017
1857,45,5.9173,8.4003
1858,44,5.9154,8.3997
1859,45,5.9642,8.5252
1860,44,5.9531,8.5210
1861,43,5.9473,8.5181
1862,43,5.9424,8.5165
1863,43,5.9383,8.5154
1864,43,5.9222,8.4526
1865,44,5.9011,8.4492
1866,43,5.8880,8.4470
1867,43,5.8779,8.4453
1868,43,5.8708,8.4439
1869,44,5.8634,8.4368
1870,44,5.8427,8.4251
1871,44,5.8275,8.4341
1872,44,5.8282,8.4336
1873,44,5.8398,8.4240
1874,45,6.0836,8.5905
1875,45,6.0959,8.5845
1876,44,6.0877,8.5805
1877,43,6.0888,8.5807
1878,43,6.0921,8.5802
1879,44,5.9130,8.3991
1880,42,5.9120,8.3968
1881,43,5.9159,8.3949
1882,43,5.9171,8.3928
1883,42,5.9178,8.3920
1884,45,5.8853,8.4927
1885,44,5.8825,8.4903
1886,44,5.8820,8.4883
1887,44,5.8807,8.4868
1888,43,5.8787,8.4856
1889,43,5.7751,8.4043
1890,43,5.7581,8.3970
1891,43,5.7456,8.3954
1892,43,5.7349,8.3946
1893,44,5.7263,8.3940
1894,44,5.9030,8.3100
1895,43,5.9030,8.2988
1896,42,5.9022,8.2952
1897,43,5.9008,8.2929
1898,43,5.8981,8.2916
1899,44,5.8797,8.5025
1900,43,5.7998,8.5101
1901,40,5.7652,8.5108
1902,39,5.7547,8.5096
1903,39,5.7470,8.5085
1904,44,6.1508,8.5710
1905,44,6.1836,8.5483
1906,45,6.1737,8.5407
1907,44,6.1832,8.5379
1908,44,6.1915,8.5355
1909,44,5.9873,8.3243
1910,44,5.9826,8.3195
1911,45,5.9776,8.3160
1912,45,5.9728,8.3132
1913,45,5.9681,8.3108
1914,45,5.8766,8.3828
1915,45,5.8618,8.3852
1916,45,5.8522,8.3864
1917,45,5.8452,8.3870
1918,45,5.8396,8.3872
1919,45,6.0193,8.4868
1920,45,5.9983,8.4862
1921,45,5.9912,8.4845
1922,45,5.9828,8.4832
1923,45,5.9778,8.4822
1924,43,5.9681,8.4631
1925,43,5.9574,8.4620
1926,44,5.9482,8.4614
1927,43,5.9396,8.4610
1928,44,5.9319,8.4609
1929,44,6.0047,8.3745
